year,week,team_name,won,game_type
1976,week 1,New England Patriots,False,1976 Regular Season
1976,week 1,New York Giants,False,1976 Regular Season
1976,week 1,Detroit Lions,False,1976 Regular Season
1976,week 1,Denver Broncos,False,1976 Regular Season
1976,week 1,Philadelphia Eagles,False,1976 Regular Season
1976,week 1,Green Bay Packers,False,1976 Regular Season
1976,week 1,Kansas City Chiefs,False,1976 Regular Season
1976,week 1,New Orleans Saints,False,1976 Regular Season
1976,week 1,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 1,Pittsburgh Steelers,False,1976 Regular Season
1976,week 1,Seattle Seahawks,False,1976 Regular Season
1976,week 1,Buffalo Bills,False,1976 Regular Season
1976,week 2,Houston Oilers,True,1976 Regular Season
1976,week 2,Detroit Lions,True,1976 Regular Season
1976,week 2,New England Patriots,True,1976 Regular Season
1976,week 2,Philadelphia Eagles,True,1976 Regular Season
1976,week 2,Pittsburgh Steelers,True,1976 Regular Season
1976,week 2,San Diego Chargers,True,1976 Regular Season
1976,week 2,Washington Redskins,True,1976 Regular Season
1976,week 2,Baltimore Colts,True,1976 Regular Season
1976,week 2,St. Louis Cardinals,True,1976 Regular Season
1976,week 2,Dallas Cowboys,True,1976 Regular Season
1976,week 2,Denver Broncos,True,1976 Regular Season
1976,week 2,Chicago Bears,True,1976 Regular Season
1976,week 2,Oakland Raiders,True,1976 Regular Season
1976,week 2,Buffalo Bills,False,1976 Regular Season
1976,week 2,Atlanta Falcons,False,1976 Regular Season
1976,week 2,Miami Dolphins,False,1976 Regular Season
1976,week 2,New York Giants,False,1976 Regular Season
1976,week 2,Cleveland Browns,False,1976 Regular Season
1976,week 2,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 2,Seattle Seahawks,False,1976 Regular Season
1976,week 2,Cincinnati Bengals,False,1976 Regular Season
1976,week 2,Green Bay Packers,False,1976 Regular Season
1976,week 2,New Orleans Saints,False,1976 Regular Season
1976,week 2,New York Jets,False,1976 Regular Season
1976,week 2,San Francisco 49ers,False,1976 Regular Season
1976,week 2,Kansas City Chiefs,False,1976 Regular Season
1976,week 3,Cincinnati Bengals,True,1976 Regular Season
1976,week 3,Miami Dolphins,True,1976 Regular Season
1976,week 3,New England Patriots,True,1976 Regular Season
1976,week 3,Buffalo Bills,True,1976 Regular Season
1976,week 3,Atlanta Falcons,True,1976 Regular Season
1976,week 3,Minnesota Vikings,True,1976 Regular Season
1976,week 3,New Orleans Saints,True,1976 Regular Season
1976,week 3,Oakland Raiders,True,1976 Regular Season
1976,week 3,Dallas Cowboys,True,1976 Regular Season
1976,week 3,Denver Broncos,True,1976 Regular Season
1976,week 3,Los Angeles Rams,True,1976 Regular Season
1976,week 3,San Diego Chargers,True,1976 Regular Season
1976,week 3,San Francisco 49ers,True,1976 Regular Season
1976,week 3,Washington Redskins,True,1976 Regular Season
1976,week 3,Green Bay Packers,False,1976 Regular Season
1976,week 3,New York Jets,False,1976 Regular Season
1976,week 3,Pittsburgh Steelers,False,1976 Regular Season
1976,week 3,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 3,Chicago Bears,False,1976 Regular Season
1976,week 3,Detroit Lions,False,1976 Regular Season
1976,week 3,Kansas City Chiefs,False,1976 Regular Season
1976,week 3,Houston Oilers,False,1976 Regular Season
1976,week 3,Baltimore Colts,False,1976 Regular Season
1976,week 3,Cleveland Browns,False,1976 Regular Season
1976,week 3,New York Giants,False,1976 Regular Season
1976,week 3,St. Louis Cardinals,False,1976 Regular Season
1976,week 3,Seattle Seahawks,False,1976 Regular Season
1976,week 3,Philadelphia Eagles,False,1976 Regular Season
1976,week 4,Philadelphia Eagles,True,1976 Regular Season
1976,week 4,Buffalo Bills,True,1976 Regular Season
1976,week 4,Cincinnati Bengals,True,1976 Regular Season
1976,week 4,New England Patriots,True,1976 Regular Season
1976,week 4,Chicago Bears,True,1976 Regular Season
1976,week 4,Baltimore Colts,True,1976 Regular Season
1976,week 4,St. Louis Cardinals,True,1976 Regular Season
1976,week 4,Green Bay Packers,True,1976 Regular Season
1976,week 4,Houston Oilers,True,1976 Regular Season
1976,week 4,Denver Broncos,True,1976 Regular Season
1976,week 4,Los Angeles Rams,True,1976 Regular Season
1976,week 4,Dallas Cowboys,True,1976 Regular Season
1976,week 4,San Francisco 49ers,True,1976 Regular Season
1976,week 4,Minnesota Vikings,True,1976 Regular Season
1976,week 4,Atlanta Falcons,False,1976 Regular Season
1976,week 4,Kansas City Chiefs,False,1976 Regular Season
1976,week 4,Cleveland Browns,False,1976 Regular Season
1976,week 4,Oakland Raiders,False,1976 Regular Season
1976,week 4,Washington Redskins,False,1976 Regular Season
1976,week 4,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 4,New York Giants,False,1976 Regular Season
1976,week 4,Detroit Lions,False,1976 Regular Season
1976,week 4,New Orleans Saints,False,1976 Regular Season
1976,week 4,San Diego Chargers,False,1976 Regular Season
1976,week 4,Miami Dolphins,False,1976 Regular Season
1976,week 4,Seattle Seahawks,False,1976 Regular Season
1976,week 4,New York Jets,False,1976 Regular Season
1976,week 4,Pittsburgh Steelers,False,1976 Regular Season
1976,week 5,Cincinnati Bengals,True,1976 Regular Season
1976,week 5,Cleveland Browns,True,1976 Regular Season
1976,week 5,Detroit Lions,True,1976 Regular Season
1976,week 5,Dallas Cowboys,True,1976 Regular Season
1976,week 5,New York Jets,True,1976 Regular Season
1976,week 5,Kansas City Chiefs,True,1976 Regular Season
1976,week 5,St. Louis Cardinals,True,1976 Regular Season
1976,week 5,Green Bay Packers,True,1976 Regular Season
1976,week 5,Minnesota Vikings,True,1976 Regular Season
1976,week 5,New Orleans Saints,True,1976 Regular Season
1976,week 5,Houston Oilers,True,1976 Regular Season
1976,week 5,Baltimore Colts,True,1976 Regular Season
1976,week 5,Oakland Raiders,True,1976 Regular Season
1976,week 5,San Francisco 49ers,True,1976 Regular Season
1976,week 5,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 5,Pittsburgh Steelers,False,1976 Regular Season
1976,week 5,New England Patriots,False,1976 Regular Season
1976,week 5,New York Giants,False,1976 Regular Season
1976,week 5,Buffalo Bills,False,1976 Regular Season
1976,week 5,Washington Redskins,False,1976 Regular Season
1976,week 5,Philadelphia Eagles,False,1976 Regular Season
1976,week 5,Seattle Seahawks,False,1976 Regular Season
1976,week 5,Chicago Bears,False,1976 Regular Season
1976,week 5,Atlanta Falcons,False,1976 Regular Season
1976,week 5,Denver Broncos,False,1976 Regular Season
1976,week 5,Miami Dolphins,False,1976 Regular Season
1976,week 5,San Diego Chargers,False,1976 Regular Season
1976,week 5,Los Angeles Rams,False,1976 Regular Season
1976,week 6,Cleveland Browns,True,1976 Regular Season
1976,week 6,Baltimore Colts,True,1976 Regular Season
1976,week 6,Kansas City Chiefs,True,1976 Regular Season
1976,week 6,Pittsburgh Steelers,True,1976 Regular Season
1976,week 6,Seattle Seahawks,True,1976 Regular Season
1976,week 6,Washington Redskins,True,1976 Regular Season
1976,week 6,Green Bay Packers,True,1976 Regular Season
1976,week 6,Minnesota Vikings,True,1976 Regular Season
1976,week 6,St. Louis Cardinals,True,1976 Regular Season
1976,week 6,Oakland Raiders,True,1976 Regular Season
1976,week 6,Los Angeles Rams,True,1976 Regular Season
1976,week 6,San Diego Chargers,True,1976 Regular Season
1976,week 6,San Francisco 49ers,True,1976 Regular Season
1976,week 6,New England Patriots,True,1976 Regular Season
1976,week 6,Atlanta Falcons,False,1976 Regular Season
1976,week 6,Buffalo Bills,False,1976 Regular Season
1976,week 6,Miami Dolphins,False,1976 Regular Season
1976,week 6,Cincinnati Bengals,False,1976 Regular Season
1976,week 6,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 6,Detroit Lions,False,1976 Regular Season
1976,week 6,Philadelphia Eagles,False,1976 Regular Season
1976,week 6,New York Giants,False,1976 Regular Season
1976,week 6,Dallas Cowboys,False,1976 Regular Season
1976,week 6,Denver Broncos,False,1976 Regular Season
1976,week 6,Chicago Bears,False,1976 Regular Season
1976,week 6,Houston Oilers,False,1976 Regular Season
1976,week 6,New Orleans Saints,False,1976 Regular Season
1976,week 6,New York Jets,False,1976 Regular Season
1976,week 7,San Francisco 49ers,True,1976 Regular Season
1976,week 7,New England Patriots,True,1976 Regular Season
1976,week 7,Cleveland Browns,True,1976 Regular Season
1976,week 7,Pittsburgh Steelers,True,1976 Regular Season
1976,week 7,Baltimore Colts,True,1976 Regular Season
1976,week 7,Minnesota Vikings,True,1976 Regular Season
1976,week 7,Dallas Cowboys,True,1976 Regular Season
1976,week 7,Denver Broncos,True,1976 Regular Season
1976,week 7,Los Angeles Rams,True,1976 Regular Season
1976,week 7,Cincinnati Bengals,True,1976 Regular Season
1976,week 7,Oakland Raiders,True,1976 Regular Season
1976,week 7,Detroit Lions,True,1976 Regular Season
1976,week 7,Miami Dolphins,True,1976 Regular Season
1976,week 7,Washington Redskins,True,1976 Regular Season
1976,week 7,Atlanta Falcons,False,1976 Regular Season
1976,week 7,Buffalo Bills,False,1976 Regular Season
1976,week 7,San Diego Chargers,False,1976 Regular Season
1976,week 7,New York Giants,False,1976 Regular Season
1976,week 7,New York Jets,False,1976 Regular Season
1976,week 7,Philadelphia Eagles,False,1976 Regular Season
1976,week 7,Chicago Bears,False,1976 Regular Season
1976,week 7,Kansas City Chiefs,False,1976 Regular Season
1976,week 7,New Orleans Saints,False,1976 Regular Season
1976,week 7,Houston Oilers,False,1976 Regular Season
1976,week 7,Green Bay Packers,False,1976 Regular Season
1976,week 7,Seattle Seahawks,False,1976 Regular Season
1976,week 7,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 7,St. Louis Cardinals,False,1976 Regular Season
1976,week 8,Atlanta Falcons,True,1976 Regular Season
1976,week 8,New York Jets,True,1976 Regular Season
1976,week 8,Chicago Bears,True,1976 Regular Season
1976,week 8,Cincinnati Bengals,True,1976 Regular Season
1976,week 8,Detroit Lions,True,1976 Regular Season
1976,week 8,Miami Dolphins,True,1976 Regular Season
1976,week 8,Philadelphia Eagles,True,1976 Regular Season
1976,week 8,Pittsburgh Steelers,True,1976 Regular Season
1976,week 8,Kansas City Chiefs,True,1976 Regular Season
1976,week 8,St. Louis Cardinals,True,1976 Regular Season
1976,week 8,Oakland Raiders,True,1976 Regular Season
1976,week 8,Los Angeles Rams,True,1976 Regular Season
1976,week 8,Dallas Cowboys,True,1976 Regular Season
1976,week 8,Baltimore Colts,True,1976 Regular Season
1976,week 8,New Orleans Saints,False,1976 Regular Season
1976,week 8,Buffalo Bills,False,1976 Regular Season
1976,week 8,Minnesota Vikings,False,1976 Regular Season
1976,week 8,Cleveland Browns,False,1976 Regular Season
1976,week 8,Green Bay Packers,False,1976 Regular Season
1976,week 8,New England Patriots,False,1976 Regular Season
1976,week 8,New York Giants,False,1976 Regular Season
1976,week 8,San Diego Chargers,False,1976 Regular Season
1976,week 8,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 8,San Francisco 49ers,False,1976 Regular Season
1976,week 8,Denver Broncos,False,1976 Regular Season
1976,week 8,Seattle Seahawks,False,1976 Regular Season
1976,week 8,Washington Redskins,False,1976 Regular Season
1976,week 8,Houston Oilers,False,1976 Regular Season
1976,week 9,New England Patriots,True,1976 Regular Season
1976,week 9,Miami Dolphins,True,1976 Regular Season
1976,week 9,St. Louis Cardinals,True,1976 Regular Season
1976,week 9,Oakland Raiders,True,1976 Regular Season
1976,week 9,Dallas Cowboys,True,1976 Regular Season
1976,week 9,Green Bay Packers,True,1976 Regular Season
1976,week 9,Pittsburgh Steelers,True,1976 Regular Season
1976,week 9,Cleveland Browns,True,1976 Regular Season
1976,week 9,Denver Broncos,True,1976 Regular Season
1976,week 9,Minnesota Vikings,True,1976 Regular Season
1976,week 9,Baltimore Colts,True,1976 Regular Season
1976,week 9,Seattle Seahawks,True,1976 Regular Season
1976,week 9,Washington Redskins,True,1976 Regular Season
1976,week 9,Cincinnati Bengals,True,1976 Regular Season
1976,week 9,Buffalo Bills,False,1976 Regular Season
1976,week 9,New York Jets,False,1976 Regular Season
1976,week 9,Philadelphia Eagles,False,1976 Regular Season
1976,week 9,Chicago Bears,False,1976 Regular Season
1976,week 9,New York Giants,False,1976 Regular Season
1976,week 9,New Orleans Saints,False,1976 Regular Season
1976,week 9,Kansas City Chiefs,False,1976 Regular Season
1976,week 9,Houston Oilers,False,1976 Regular Season
1976,week 9,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 9,Detroit Lions,False,1976 Regular Season
1976,week 9,San Diego Chargers,False,1976 Regular Season
1976,week 9,Atlanta Falcons,False,1976 Regular Season
1976,week 9,San Francisco 49ers,False,1976 Regular Season
1976,week 9,Los Angeles Rams,False,1976 Regular Season
1976,week 10,Atlanta Falcons,True,1976 Regular Season
1976,week 10,Cincinnati Bengals,True,1976 Regular Season
1976,week 10,Cleveland Browns,True,1976 Regular Season
1976,week 10,New York Giants,True,1976 Regular Season
1976,week 10,New York Jets,True,1976 Regular Season
1976,week 10,Chicago Bears,True,1976 Regular Season
1976,week 10,New England Patriots,True,1976 Regular Season
1976,week 10,Minnesota Vikings,True,1976 Regular Season
1976,week 10,New Orleans Saints,True,1976 Regular Season
1976,week 10,Pittsburgh Steelers,True,1976 Regular Season
1976,week 10,Oakland Raiders,True,1976 Regular Season
1976,week 10,St. Louis Cardinals,True,1976 Regular Season
1976,week 10,Denver Broncos,True,1976 Regular Season
1976,week 10,Dallas Cowboys,True,1976 Regular Season
1976,week 10,San Francisco 49ers,False,1976 Regular Season
1976,week 10,Houston Oilers,False,1976 Regular Season
1976,week 10,Philadelphia Eagles,False,1976 Regular Season
1976,week 10,Washington Redskins,False,1976 Regular Season
1976,week 10,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 10,Green Bay Packers,False,1976 Regular Season
1976,week 10,Baltimore Colts,False,1976 Regular Season
1976,week 10,Seattle Seahawks,False,1976 Regular Season
1976,week 10,Detroit Lions,False,1976 Regular Season
1976,week 10,Miami Dolphins,False,1976 Regular Season
1976,week 10,Kansas City Chiefs,False,1976 Regular Season
1976,week 10,Los Angeles Rams,False,1976 Regular Season
1976,week 10,San Diego Chargers,False,1976 Regular Season
1976,week 10,Buffalo Bills,False,1976 Regular Season
1976,week 11,Atlanta Falcons,True,1976 Regular Season
1976,week 11,San Diego Chargers,True,1976 Regular Season
1976,week 11,New England Patriots,True,1976 Regular Season
1976,week 11,Oakland Raiders,True,1976 Regular Season
1976,week 11,Pittsburgh Steelers,True,1976 Regular Season
1976,week 11,Cleveland Browns,True,1976 Regular Season
1976,week 11,Detroit Lions,True,1976 Regular Season
1976,week 11,Minnesota Vikings,True,1976 Regular Season
1976,week 11,Cincinnati Bengals,True,1976 Regular Season
1976,week 11,Washington Redskins,True,1976 Regular Season
1976,week 11,Denver Broncos,True,1976 Regular Season
1976,week 11,New Orleans Saints,True,1976 Regular Season
1976,week 11,Los Angeles Rams,True,1976 Regular Season
1976,week 11,Baltimore Colts,True,1976 Regular Season
1976,week 11,Dallas Cowboys,False,1976 Regular Season
1976,week 11,Buffalo Bills,False,1976 Regular Season
1976,week 11,New York Jets,False,1976 Regular Season
1976,week 11,Philadelphia Eagles,False,1976 Regular Season
1976,week 11,Houston Oilers,False,1976 Regular Season
1976,week 11,Tampa Bay Buccaneers,False,1976 Regular Season
1976,week 11,Chicago Bears,False,1976 Regular Season
1976,week 11,Green Bay Packers,False,1976 Regular Season
1976,week 11,Kansas City Chiefs,False,1976 Regular Season
1976,week 11,St. Louis Cardinals,False,1976 Regular Season
1976,week 11,New York Giants,False,1976 Regular Season
1976,week 11,Seattle Seahawks,False,1976 Regular Season
1976,week 11,San Francisco 49ers,False,1976 Regular Season
